LATITUDE,LONGITUDE,source,in_odis,description
-12.4942,-38.2345,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-5.2585,-36.5577,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-11.8091,-37.8433,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.7323,-37.6171,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.5405,-38.4827,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-12.6436,-38.5894,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-5.2414,-36.5316,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.6841,-38.4764,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.1233,-38.1872,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3187,-36.7168,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3335,-38.1986,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-5.2569,-36.554,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.6841,-38.4764,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.6911,-38.4786,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-5.386,-36.8704,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3386,-38.2216,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-5.1842,-37.2633,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3233,-38.1736,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-5.0847,-37.1441,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.6528,-38.4995,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.4064,-38.4958,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-19.0,-39.8737,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.6987,-37.5526,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-18.9997,-39.8761,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.7459,-37.6174,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.7277,-37.5958,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1886,-37.2596,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.7495,-37.6102,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.6635,-38.3131,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: None
-18.7667,-39.7951,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-18.5221,-39.763,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-22.5321,-40.1019,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.5065,-40.098,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4201,-38.5166,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-11.902,-37.8955,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.5998,-38.4252,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.5681,-38.6181,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-11.9028,-37.8831,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.5376,-38.2852,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-12.334,-38.5331,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-19.2437,-39.8514,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.2736,-38.1614,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-12.3928,-38.5293,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-12.6897,-38.5113,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.8996,-38.6958,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3712,-38.5105,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-12.3594,-38.1916,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-12.3762,-38.2474,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-12.0473,-38.0145,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4116,-38.3044,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-12.9069,-38.6966,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.0535,-38.0213,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.6356,-38.58,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.3429,-38.1823,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-11.932,-37.8798,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.6472,-39.9745,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.2322,-38.4668,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-21.9466,-39.7608,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4109,-38.5139,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-23.5208,-41.0328,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.5949,-39.9611,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-10.432,-36.4444,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3607,-38.3591,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-12.4499,-38.4679,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.7524,-40.6973,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-21.9474,-39.6993,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.2107,-38.4778,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.6984,-40.03,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4111,-38.5194,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-22.5889,-40.2758,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.5386,-40.2689,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.1636,-38.2063,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.6985,-40.0301,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1247,-37.161,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3458,-38.1985,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-5.1245,-37.2216,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.5637,-38.4445,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.2251,-38.4677,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.1984,-38.4743,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.6996,-37.5319,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.7944,-38.4381,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-5.0817,-37.1376,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3833,-38.5267,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-12.1802,-38.4865,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3245,-36.7426,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4038,-38.2678,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-4.7187,-37.5706,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-11.0984,-36.9598,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-11.0072,-36.9259,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.025,-37.043,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-11.014,-36.9885,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-10.7397,-37.2662,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.6914,-37.5203,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4945,-38.3117,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-4.924,-36.3509,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.726,-40.6672,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-22.7435,-40.7777,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-5.3274,-36.768,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.7523,-40.6633,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-22.7244,-40.8272,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-5.362,-36.7943,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.7086,-40.6931,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-5.373,-36.8198,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.46,-40.3909,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.7125,-40.7966,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-22.7344,-40.7016,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-4.7322,-37.4728,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.158,-40.2663,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Perenco Brasil
-25.7035,-42.8478,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.2477,-36.5335,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-24.7863,-42.4764,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-24.695,-42.4672,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.2591,-36.5639,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3598,-38.1867,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-12.3607,-38.19,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-5.1454,-37.1525,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4251,-38.5247,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-12.4327,-38.2714,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-5.3218,-36.7326,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.373,-39.8554,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.5562,-40.283,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.7296,-37.5567,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.5562,-40.2829,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.388,-40.0271,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.7524,-40.6973,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-4.7227,-37.5679,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.7473,-40.7505,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-22.1336,-40.0011,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.6334,-40.2581,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.7473,-40.7505,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-5.3993,-36.9316,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.5562,-40.2828,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.388,-40.0271,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1859,-37.2724,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-19.0065,-39.7921,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-19.0106,-39.7836,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-5.398,-36.9123,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-19.0171,-39.7937,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-18.9956,-39.7953,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-19.5761,-39.8406,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Imetame Lagoa Parda
-5.1685,-37.3287,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-18.9985,-39.7923,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-19.1567,-39.869,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-5.128,-37.1819,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.6945,-40.2889,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.3802,-40.4206,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.4023,-36.9548,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.7613,-40.8088,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-22.3551,-40.5749,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.2055,-37.2215,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.3551,-40.5743,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3837,-36.8663,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.2847,-40.0702,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3891,-36.8709,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.7707,-40.8142,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-22.7707,-40.8142,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-12.6738,-38.56,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-22.7707,-40.8142,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-22.6778,-40.9094,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-12.3486,-38.1768,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-22.7228,-40.8391,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-22.8061,-40.7929,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-22.8061,-40.7929,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-22.3794,-40.5934,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.0585,-38.023,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-11.8467,-37.8167,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4669,-38.4836,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.624,-38.4924,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-11.821,-37.8589,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-18.9989,-39.8722,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4997,-38.3078,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-19.2792,-39.7827,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-10.6402,-37.0761,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-10.6257,-37.0835,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-11.9163,-37.8631,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-10.6503,-37.0842,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-10.6769,-37.0943,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.6719,-38.4534,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-19.1679,-39.7305,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-18.5383,-39.7602,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-12.2665,-38.4336,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-19.5916,-39.8318,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Imetame Lagoa Parda
-12.4638,-38.4891,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-19.3458,-39.7836,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-19.0235,-39.8105,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-19.1693,-39.8892,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-19.1233,-39.786,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4651,-38.4887,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-19.619,-39.8567,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Imetame Lagoa Parda
-12.3724,-38.2357,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-19.3285,-39.7923,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.6944,-38.5163,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-11.9201,-37.8757,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3657,-38.4746,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-12.2725,-38.1639,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-12.6084,-38.6358,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.3635,-38.4807,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-12.6693,-38.5873,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-10.6217,-37.08,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-10.6834,-37.0789,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.2858,-40.1403,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.1209,-38.1685,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.433,-40.4805,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4137,-38.3597,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-22.2548,-40.4276,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Perenco Brasil
-22.2916,-40.0521,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.076,-39.8401,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.1606,-40.2787,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Perenco Brasil
-22.5554,-40.4817,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.2261,-40.4722,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Perenco Brasil
-19.6098,-39.8432,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Imetame Lagoa Parda
-22.7522,-40.6961,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-12.1978,-38.4757,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.5057,-40.4361,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.1797,-40.3306,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Perenco Brasil
-25.2427,-45.2643,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4156,-38.5146,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-10.7281,-37.1748,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-10.7321,-37.1997,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4677,-38.4747,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.5179,-38.3062,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-12.392,-38.3541,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-12.1374,-38.1702,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.6885,-38.5468,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-18.8009,-39.7915,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-12.4153,-38.3498,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-12.4057,-38.3667,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-5.1581,-37.3877,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.6758,-38.5542,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.1987,-38.4938,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.6846,-38.5471,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.408,-38.3653,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-12.5097,-38.29,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-12.6743,-38.5526,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.4052,-38.364,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-18.7794,-39.79,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-12.6863,-38.5495,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.6084,-38.6367,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.5727,-38.6244,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.5267,-38.2862,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-12.8927,-38.6811,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: NTF
-11.9354,-38.0776,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-2.3451,-43.7192,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: None
-3.9987,-45.6527,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: None
-12.4021,-38.3668,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-12.4019,-38.3594,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-12.1291,-38.1712,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4003,-38.3677,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-12.1832,-38.4812,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.6024,-38.6372,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.5809,-38.625,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.1306,-38.1718,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.6702,-38.5507,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-19.0096,-39.8714,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.6496,-38.4614,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-18.819,-39.8131,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-18.7729,-39.8728,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-18.8718,-39.8836,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-19.0018,-39.8682,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-18.8735,-39.8868,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-18.8146,-39.8083,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-4.6958,-37.529,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-18.867,-39.8899,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-19.1606,-39.7376,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0815,-37.1746,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-19.1948,-39.8766,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-18.533,-39.7625,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-19.1652,-39.7432,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-5.397,-36.9123,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-18.5281,-39.7626,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-12.0708,-37.9976,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-18.7982,-39.7888,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-12.7788,-38.4272,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-18.8962,-39.8839,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-12.9105,-38.6809,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.5679,-38.2656,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-11.8962,-37.9897,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.5023,-38.2884,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-19.3307,-39.7912,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-11.8962,-37.9787,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.8887,-38.6787,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3135,-36.7118,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-11.8953,-37.9787,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.2499,-36.5393,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
